District_Name,ID,Report Order,Region,Year,Month_Name,Month_Number,Wild_Salmon_Number,Wild_Salmon_Weight,Wild_Grilse_Number,Wild_Grilse_Weight_kg,Sea_Trout_Number,Sea_Trout_Weight_kg,Finnock_Number,Finnock_Weight_kg,Farmed_Salmon_Number,Farmed_Salmon_Weight_kg,Farmed_Grilse_Number,Farmed_Grilse_Weight_kg
Deveron,30,11,Moray Firth,1964,June,6,52,201.85,17,33.11,351,385.55,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1964,March,3,111,396.44,0,0,13,17.69,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1964,May,5,107,395.99,0,0,15,19.96,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1964,October,10,561,2231.22,24,53.98,98,128.82,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1964,September,9,745,2838.58,118,255.37,316,395.99,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1965,April,4,116,591.03,4,5.44,15,25.85,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1965,August,8,272,1128.08,207,501.67,554,678.57,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1965,February,2,49,235.41,0,0,6,2.72,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1965,July,7,207,877.25,69,153.77,1520,1823.44,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1965,June,6,91,396.89,14,31.75,878,957.99,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1965,March,3,139,617.34,2,3.18,12,18.14,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1965,May,5,215,983.84,4,8.62,51,61.23,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1965,October,10,435,2008.96,62,168.74,74,97.52,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1965,September,9,583,2272.5,165,413.22,403,497.14,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1966,April,4,81,384.65,3,6.8,24,16.78,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1966,August,8,513,1710.04,270,605.09,1033,1260.53,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1966,February,2,10,36.74,0,0,8,4.99,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1966,July,7,107,394.17,58,134.26,1110,1544.48,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1966,June,6,85,424.56,10,22.68,260,309.8,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1966,March,3,45,199.13,0,0,16,10.89,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1966,May,5,100,485.8,7,16.33,57,59.42,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1966,October,10,345,1315.42,50,129.27,95,129.73,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1966,September,9,446,1381.19,120,258.55,252,347.91,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1967,April,4,84,366.96,3,3.18,9,8.16,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1967,August,8,466,1723.65,319,717.58,553,709.42,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1967,February,2,18,80.74,0,0,0,0,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1967,July,7,98,383.29,71,137.89,864,1088.62,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1967,June,6,108,484.89,10,22.23,633,720.3,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1967,March,3,52,224.07,0,0,2,0.91,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1967,May,5,189,826.9,7,14.51,91,91.63,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1967,October,10,344,1403.41,65,178.26,57,77.11,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1967,September,9,543,2049.78,201,481.26,193,261.72,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1968,April,4,128,516.19,3,4.99,22,20.41,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1968,August,8,238,928.5,129,259.45,297,369.22,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1968,February,2,29,110.22,0,0,5,2.27,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1968,July,7,180,764.76,73,149.23,938,1143.96,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1968,June,6,115,503.03,11,24.95,416,548.85,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1968,March,3,87,365.6,0,0,10,9.98,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1968,May,5,141,617.79,0,0,48,55.34,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1968,October,10,172,732.55,14,30.39,29,30.39,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1968,September,9,311,1248.29,53,117.93,115,132,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1969,April,4,207,986.56,0,0,9,8.62,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1969,August,8,267,1124,161,351.99,160,251.74,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1969,February,2,22,89.81,0,0,12,4.99,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1969,July,7,117,430.46,105,237.68,666,1044.17,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1969,June,6,137,645.92,43,104.33,500,717.58,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1969,March,3,86,353.8,0,0,4,1.81,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1969,May,5,176,855.93,4,8.16,24,33.11,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1969,October,10,176,794.24,66,181.89,47,60.78,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1969,September,9,325,1444.24,136,347.45,73,100.7,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1970,April,4,202,842.77,1,1.81,5,5.9,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1970,August,8,173,667.23,342,898.11,210,244.03,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1970,February,2,61,268.53,0,0,10,6.8,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1970,July,7,144,591.03,192,445.43,665,731.19,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1970,June,6,39,163.29,30,73.94,243,267.62,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1970,March,3,116,469.47,1,1.81,0,0,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1970,May,5,159,656.8,1,2.72,47,50.35,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1970,October,10,58,269.89,142,480.35,49,60.78,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1970,September,9,129,543.86,298,855.02,73,85.73,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1971,April,4,68,312.53,1,2.27,8,9.07,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1971,August,8,296,929.41,122,263.08,130,145.6,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1971,February,2,46,182.34,0,0,13,7.26,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1971,July,7,206,660.88,89,194.14,349,378.3,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1971,June,6,98,417.76,42,97.07,529,588.31,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1971,March,3,68,279.41,0,0,13,11.79,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1971,May,5,46,145.6,2,4.54,76,79.38,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1971,October,10,222,735.73,6,13.15,14,18.6,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1971,September,9,270,848.67,45,95.71,55,61.23,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1972,April,4,45,221.81,1,2.72,17,9.53,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1972,August,8,179,636.84,57,132.9,229,273.06,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1972,February,2,85,403.7,0,0,0,0,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1972,July,7,59,217.72,19,44.45,506,576.52,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1972,June,6,72,306.63,7,12.7,679,728.92,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1972,March,3,70,317.06,0,0,15,8.62,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1972,May,5,79,338.38,0,0,115,117.48,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1972,October,10,119,440.44,5,11.34,16,17.69,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1972,September,9,296,1075.92,24,58.97,92,92.08,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1973,April,4,71,389.64,1,1.81,33,31.3,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1973,August,8,214,816.47,97,261.27,153,191.87,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1973,February,2,12,46.27,0,0,0,0,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1973,July,7,90,355.16,51,122.47,392,466.75,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1973,June,6,71,323.86,15,34.02,329,395.99,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1973,March,3,21,84.82,0,0,4,2.27,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1973,May,5,119,564.27,2,3.18,100,109.77,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1973,October,10,322,1349.44,57,164.65,67,92.08,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1973,September,9,261,1048.25,46,125.65,53,61.69,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1974,April,4,38,173.73,1,2.27,20,11.79,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1974,August,8,275,972.05,97,226.34,134,174.18,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1974,February,2,19,93.89,0,0,0,0,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1974,July,7,157,559.73,89,218.18,501,591.03,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1974,June,6,56,253.1,16,34.93,935,1114.48,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1974,March,3,27,123.83,0,0,9,2.72,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1974,May,5,88,420.93,3,6.35,212,268.07,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1974,October,10,424,1596.65,23,59.87,80,85.73,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1974,September,9,511,1933.66,103,255.37,81,107.5,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1975,April,4,150,684.02,2,4.08,26,23.13,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1975,August,8,156,593.3,26,60.78,139,180.08,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1975,February,2,23,94.35,0,0,1,2.27,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1975,July,7,160,626.86,73,170.1,451,578.33,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1975,June,6,118,574.25,5,9.98,484,579.69,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1975,March,3,44,201.4,2,4.99,0,0,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1975,May,5,208,975.68,6,11.79,95,110.68,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1975,October,10,350,1345.35,46,126.1,63,78.02,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1975,September,9,487,1886.94,103,267.17,115,144.24,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1976,April,4,44,194.14,0,0,18,15.42,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1976,August,8,47,150.59,66,156.49,277,270.79,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1976,February,2,18,86.18,0,0,0,0,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1976,July,7,11,36.74,6,14.97,120,144.24,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1976,June,6,21,95.71,8,14.97,658,744.35,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1976,March,3,31,134.72,0,0,2,4.08,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1976,May,5,43,173.27,7,10.89,249,276.69,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1976,November,11,18,98.43,0,0,0,0,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1976,October,10,293,1025.12,111,288.94,79,89.36,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1976,September,9,241,833.25,238,519.36,217,244.03,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1977,April,4,308,1276.41,2,0.45,14,21.32,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1977,August,8,294,1126.27,139,326.13,143,171,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1977,February,2,68,268.07,0,0,0,0,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1977,July,7,255,961.62,133,286.67,478,606,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1977,June,6,278,1196.12,26,56.7,819,977.95,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1977,March,3,121,464.02,0,0,1,0.45,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1977,May,5,267,1153.03,5,7.26,158,178.26,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1977,October,10,287,1222.89,75,208.65,37,48.08,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1977,September,9,313,1248.74,112,286.67,66,87.09,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1978,April,4,228,1114.48,0,0,20,18.6,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1978,August,8,252,1149.86,542,1240.12,119,139.25,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1978,February,2,10,38.56,0,0,0,0,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1978,July,7,209,941.66,285,671.77,355,382.83,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1978,June,6,241,1152.12,30,54.43,687,736.63,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1978,March,3,187,917.16,1,1.81,2,1.81,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1978,May,5,347,1588.93,2,4.99,39,45.81,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1978,October,10,267,1387.54,216,504.39,14,17.24,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1978,September,9,341,1756.31,354,840.05,53,64.41,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1979,April,4,231,976.13,4,18.14,4,2.27,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1979,August,8,544,1884.22,330,778.36,238,263.54,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1979,February,2,15,55.79,0,0,0,0,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1979,July,7,178,657.26,169,354.71,477,550.66,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1979,June,6,278,1213.36,21,44.91,360,417.3,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1979,March,3,141,559.73,1,2.72,6,3.63,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1979,May,5,310,1288.2,4,10.89,40,44.91,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1979,October,10,396,1597.1,47,107.95,41,61.69,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1979,September,9,537,1921.87,132,314.79,54,67.13,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1980,April,4,131,574.7,0,0,18,9.98,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1980,August,8,249,990.19,289,404.6,212,244.49,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1980,February,2,43,175.54,0,0,1,0.45,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1980,July,7,198,866.82,125,277.14,783,899.93,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1980,June,6,106,477.18,12,26.76,727,844.14,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1980,March,3,64,295.29,0,0,16,9.98,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1980,May,5,113,492.6,1,1.36,54,57.15,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1980,October,10,263,1063.22,50,107.95,63,74.84,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1980,September,9,395,1558.09,151,279.41,110,123.38,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1981,April,4,58,221.81,2,4.08,30,26.76,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1981,August,8,141,468.11,89,187.79,234,312.98,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1981,February,2,16,77.11,0,0,0,0,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1981,July,7,116,439.98,92,210.92,770,950.28,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1981,June,6,55,213.64,21,47.17,982,1145.32,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1981,March,3,73,291.66,0,0,9,6.35,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1981,May,5,58,238.59,2,2.72,102,103.87,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1981,October,10,604,2357.77,53,123.83,110,143.79,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1981,September,9,457,1530.87,75,156.94,121,159.21,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1982,April,4,22,104.78,0,0,8,9.98,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1982,August,8,291,801.95,241,553.84,103,125.65,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1982,February,2,23,102.51,0,0,4,3.63,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1982,July,7,48,130.18,51,108.86,255,293.02,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1982,June,6,20,64.41,4,8.62,152,153.31,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1982,March,3,20,82.1,0,0,6,9.98,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1982,May,5,32,136.53,4,4.99,53,52.62,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1982,October,10,720,2724.73,111,274.42,58,63.96,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1982,September,9,595,2082.9,274,645.01,93,115.21,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1983,April,4,19,67.59,3,5.9,52,34.93,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1983,August,8,81,303.91,102,246.75,132,158.3,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1983,February,2,13,59.87,0,0,1,0.45,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1983,July,7,89,331.12,197,454.95,498,640.47,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1983,June,6,64,245.39,37,69.85,632,814.2,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1983,March,3,31,127.91,0,0,7,5.9,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1983,May,5,41,205.02,3,7.26,21,22.68,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1983,October,10,512,2109.66,41,92.99,64,88.9,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1983,September,9,786,2941.55,146,326.13,267,353.35,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1984,April,4,47,212.28,1,1.36,25,18.6,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1984,August,8,77,278.05,70,141.97,353,411.86,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1984,February,2,16,67.13,0,0,0,0,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1984,July,7,36,139.71,82,168.74,1133,1392.98,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1984,June,6,68,269.43,18,35.83,989,1158.47,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1984,March,3,19,67.59,0,0,3,2.72,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1984,May,5,67,257.64,4,8.62,100,102.51,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1984,October,10,568,2258.89,90,221.35,203,241.31,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1984,September,9,647,2429.44,118,257.64,614,669.96,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1985,April,4,74,301.19,1,0.91,5,4.08,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1985,August,8,494,1974.94,257,564.27,328,444.97,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1985,February,2,17,68.04,0,0,0,0,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1985,July,7,341,1333.11,326,750.24,1073,1488.69,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1985,June,6,145,593.3,36,80.29,884,1222.43,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1985,March,3,31,112.04,0,0,1,1.81,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1985,May,5,128,515.73,3,7.26,89,108.41,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1985,October,10,622,2460.74,57,134.72,42,57.61,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1985,September,9,778,3163.35,126,303.91,151,179.17,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1986,April,4,59,251.74,0,0,9,14.97,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1986,August,8,323,1290.47,150,326.59,467,622.33,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1986,February,2,8,42.64,0,0,0,0,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1986,July,7,93,348.36,78,235.87,345,400.98,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1986,June,6,106,485.8,16,33.57,469,630.95,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1986,March,3,14,67.13,0,0,0,0,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1986,May,5,100,434.54,2,4.08,57,63.96,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1986,October,10,391,1689.63,33,78.93,46,50.8,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1986,September,9,578,2337.36,96,225.44,122,171,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1987,April,4,91,373.76,0,0,10,10.89,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1987,August,8,454,1574.87,278,658.16,210,247.66,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1987,February,2,29,115.67,0,0,0,0,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1987,July,7,262,891.76,368,845.04,782,988.83,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1987,June,6,101,454.95,61,126.1,1000,1254.64,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1987,March,3,39,168.28,0,0,2,0.91,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1987,May,5,79,351.08,5,13.15,115,135.17,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1987,October,10,685,2692.52,123,330.22,81,98.88,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1987,September,9,690,2479.79,161,371.95,76,94.35,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1988,April,4,101,421.84,1,2.72,11,10.43,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1988,August,8,352,1153.49,186,442.25,392,489.43,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1988,February,2,9,33.11,0,0,1,0.91,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1988,July,7,74,249.93,139,303.45,577,707.15,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1988,June,6,69,270.79,17,38.56,481,636.39,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1988,March,3,82,324.32,0,0,1,0.91,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1988,May,5,92,381.02,4,9.53,34,47.63,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1988,October,10,627,2602.71,48,121.11,88,112.94,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1988,September,9,536,2064.75,100,229.52,148,180.08,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1989,April,4,13,49.44,0,0,22,9.53,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1989,August,8,91,277.6,26,48.99,107,123.38,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1989,February,2,6,23.13,0,0,0,0,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1989,July,7,9,33.11,18,34.93,342,480.81,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1989,June,6,21,79.38,20,40.82,646,887.23,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1989,March,3,13,47.17,0,0,10,9.98,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1989,May,5,23,92.08,6,10.43,86,125.19,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1989,October,10,264,952.54,47,109.32,50,64.86,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1989,September,9,173,575.16,45,100.24,55,63.5,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1990,April,4,19,76.2,0,0,4,1.36,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1990,August,8,93,354.26,91,213.19,92,115.21,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1990,July,7,66,263.99,86,175.99,301,421.39,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1990,June,6,30,130.63,17,35.83,275,355.16,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1990,March,3,7,31.75,0,0,5,7.71,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1990,May,5,26,98.43,2,7.26,27,29.94,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1990,October,10,427,1622.5,78,186.88,52,64.41,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1990,September,9,277,1070.93,85,190.06,61,83.46,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1991,April,4,22,79.38,0,0,25,20.87,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1991,August,8,64,212.28,88,200.03,78,102.06,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1991,February,2,12,40.82,0,0,0,0,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1991,July,7,69,260.82,141,297.56,232,328.85,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1991,June,6,64,280.77,21,49.44,277,392.36,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1991,March,3,20,61.23,0,0,6,5.44,0,0,0,0,0,0
Deveron,30,11,Moray Firth,1991,May,5,40,163.29,1,1.36,45,66.22,0,0,0,0,0,0
